   Altitude   |     Temperature      |     Pressure       |      Density
-------+------+-------+------+-------+---------+----------+----------+----------
  Z (m)| H (m)| T (K) | t (C)|T_M (K)| P (Pa)  |  P/P_0   rho (kg/m^3) rho/rho_0
-------+------+-------+------+-------+---------+----------+----------+----------
 121500 119221  377.75 104.60  419.55 2.2494e-3 2.2200e-08 1.8677e-08 1.5247e-08
 122000 119703  383.55 110.40  426.66 2.1636e-3 2.1353e-08 1.7665e-08 1.4421e-08
 122500 120184  389.30 116.15  433.73 2.0824e-3 2.0552e-08 1.6726e-08 1.3654e-08
 123000 120665  394.99 121.84  440.75 2.0056e-3 1.9793e-08 1.5852e-08 1.2940e-08
 123500 121146  400.63 127.48  447.72 1.9327e-3 1.9074e-08 1.5038e-08 1.2276e-08
 124000 121627  406.22 133.07  454.64 1.8635e-3 1.8392e-08 1.4279e-08 1.1656e-08
 124500 122108  411.75 138.60  461.52 1.7979e-3 1.7743e-08 1.3571e-08 1.1078e-08

 125000 122589  417.23 144.08  468.36 1.7354e-3 1.7127e-08 1.2908e-08 1.0537e-08
 125500 123070  422.66 149.51  475.15 1.6760e-3 1.6541e-08 1.2288e-08 1.0031e-08
 126000 123551  428.04 154.89  481.90 1.6195e-3 1.5983e-08 1.1707e-08 9.5570e-09
 126500 124032  433.36 160.21  488.60 1.5656e-3 1.5451e-08 1.1162e-08 9.1122e-09
 127000 124512  438.64 165.49  495.26 1.5142e-3 1.4944e-08 1.0651e-08 8.6945e-09
 127500 124993  443.87 170.72  501.88 1.4651e-3 1.4460e-08 1.0170e-08 8.3019e-09
 128000 125473  449.04 175.89  508.46 1.4183e-3 1.3997e-08 9.7173e-09 7.9325e-09
 128500 125954  454.17 181.02  515.00 1.3735e-3 1.3556e-08 9.2911e-09 7.5846e-09
 129000 126434  459.25 186.10  521.50 1.3307e-3 1.3133e-08 8.8894e-09 7.2567e-09
 129500 126914  464.28 191.13  527.96 1.2898e-3 1.2729e-08 8.5104e-09 6.9473e-09

 130000 127395  469.27 196.12  534.37 1.2505e-3 1.2342e-08 8.1525e-09 6.6551e-09
 130500 127875  474.20 201.05  540.75 1.2130e-3 1.1971e-08 7.8142e-09 6.3790e-09
 131000 128355  479.09 205.94  547.09 1.1769e-3 1.1615e-08 7.4943e-09 6.1178e-09
 131500 128835  483.94 210.79  553.39 1.1424e-3 1.1274e-08 7.1914e-09 5.8706e-09
 132000 129315  488.74 215.59  559.65 1.1092e-3 1.0947e-08 6.9045e-09 5.6364e-09
 132500 129795  493.49 220.34  565.88 1.0774e-3 1.0633e-08 6.6326e-09 5.4143e-09
 133000 130274  498.20 225.05  572.07 1.0468e-3 1.0331e-08 6.3745e-09 5.2037e-09
 133500 130754  502.86 229.71  578.22 1.0174e-3 1.0041e-08 6.1296e-09 5.0037e-09
 134000 131234  507.48 234.33  584.33 9.8911e-4 9.7617e-09 5.8969e-09 4.8138e-09
 134500 131713  512.06 238.91  590.41 9.6190e-4 9.4932e-09 5.6756e-09 4.6332e-09

 135000 132193  516.59 243.44  596.45 9.3572e-4 9.2348e-09 5.4652e-09 4.4614e-09
 135500 132672  521.08 247.93  602.46 9.1050e-4 8.9859e-09 5.2649e-09 4.2979e-09
 136000 133151  525.53 252.38  608.43 8.8621e-4 8.7462e-09 5.0742e-09 4.1422e-09
 136500 133631  529.93 256.78  614.36 8.6279e-4 8.5151e-09 4.8924e-09 3.9938e-09
 137000 134110  534.29 261.14  620.26 8.4021e-4 8.2922e-09 4.7190e-09 3.8523e-09
 137500 134589  538.62 265.47  626.13 8.1843e-4 8.0773e-09 4.5536e-09 3.7172e-09
 138000 135068  542.90 269.75  631.96 7.9742e-4 7.8699e-09 4.3958e-09 3.5884e-09
 138500 135547  547.14 273.99  637.76 7.7713e-4 7.6697e-09 4.2450e-09 3.4653e-09
 139000 136026  551.34 278.19  643.52 7.5753e-4 7.4763e-09 4.1009e-09 3.3477e-09
 139500 136504  555.50 282.35  649.25 7.3861e-4 7.2895e-09 3.9631e-09 3.2352e-09

 140000 136983  559.63 286.48  654.95 7.2031e-4 7.1089e-09 3.8313e-09 3.1276e-09
 140500 137462  563.71 290.56  660.61 7.0263e-4 6.9344e-09 3.7052e-09 3.0247e-09
 141000 137940  567.76 294.61  666.25 6.8552e-4 6.7656e-09 3.5845e-09 2.9261e-09
 141500 138419  571.76 298.61  671.85 6.6898e-4 6.6023e-09 3.4688e-09 2.8317e-09
 142000 138897  575.73 302.58  677.41 6.5297e-4 6.4443e-09 3.3579e-09 2.7412e-09
 142500 139376  579.66 306.51  682.95 6.3747e-4 6.2913e-09 3.2517e-09 2.6544e-09
 143000 139854  583.56 310.41  688.45 6.2246e-4 6.1432e-09 3.1497e-09 2.5712e-09
 143500 140332  587.42 314.27  693.93 6.0792e-4 5.9997e-09 3.0519e-09 2.4913e-09
 144000 140810  591.24 318.09  699.37 5.9383e-4 5.8606e-09 2.9579e-09 2.4147e-09
 144500 141288  595.03 321.88  704.78 5.8017e-4 5.7259e-09 2.8677e-09 2.3410e-09

 145000 141766  598.78 325.63  710.16 5.6694e-4 5.5952e-09 2.7811e-09 2.2703e-09
 145500 142244  602.49 329.34  715.51 5.5410e-4 5.4685e-09 2.6978e-09 2.2023e-09
 146000 142722  606.17 333.02  720.84 5.4165e-4 5.3456e-09 2.6177e-09 2.1369e-09
 146500 143200  609.82 336.67  726.13 5.2956e-4 5.2264e-09 2.5406e-09 2.0740e-09
 147000 143677  613.43 340.28  731.39 5.1784e-4 5.1107e-09 2.4665e-09 2.0135e-09
 147500 144155  617.00 343.85  736.62 5.0645e-4 4.9983e-09 2.3951e-09 1.9552e-09
 148000 144633  620.55 347.40  741.83 4.9540e-4 4.8892e-09 2.3264e-09 1.8991e-09
 148500 145110  624.06 350.91  747.00 4.8466e-4 4.7832e-09 2.2602e-09 1.8451e-09
 149000 145587  627.54 354.39  752.15 4.7423e-4 4.6803e-09 2.1965e-09 1.7930e-09
 149500 146065  630.98 357.83  757.27 4.6410e-4 4.5803e-09 2.1350e-09 1.7428e-09

 150000 146542  634.39 361.24  762.36 4.5425e-4 4.4831e-09 2.0757e-09 1.6945e-09
 150500 147019  637.77 364.62  767.43 4.4467e-4 4.3885e-09 2.0185e-09 1.6478e-09
 151000 147496  641.12 367.97  772.46 4.3535e-4 4.2966e-09 1.9634e-09 1.6027e-09
 151500 147973  644.44 371.29  777.47 4.2629e-4 4.2072e-09 1.9101e-09 1.5593e-09
 152000 148450  647.72 374.57  782.45 4.1748e-4 4.1202e-09 1.8587e-09 1.5173e-09
 152500 148927  650.98 377.83  787.41 4.0891e-4 4.0356e-09 1.8091e-09 1.4768e-09
 153000 149404  654.20 381.05  792.33 4.0056e-4 3.9532e-09 1.7611e-09 1.4377e-09
 153500 149881  657.40 384.25  797.24 3.9244e-4 3.8730e-09 1.7148e-09 1.3999e-09
 154000 150357  660.56 387.41  802.11 3.8453e-4 3.7950e-09 1.6700e-09 1.3633e-09
 154500 150834  663.69 390.54  806.96 3.7682e-4 3.7189e-09 1.6267e-09 1.3280e-09

 155000 151311  666.80 393.65  811.78 3.6932e-4 3.6449e-09 1.5849e-09 1.2938e-09
 155500 151787  669.87 396.72  816.58 3.6201e-4 3.5728e-09 1.5444e-09 1.2607e-09
 156000 152263  672.92 399.77  821.35 3.5489e-4 3.5025e-09 1.5052e-09 1.2287e-09
 156500 152740  675.94 402.79  826.10 3.4795e-4 3.4340e-09 1.4673e-09 1.1978e-09
 157000 153216  678.93 405.78  830.82 3.4118e-4 3.3672e-09 1.4306e-09 1.1678e-09
 157500 153692  681.89 408.74  835.52 3.3458e-4 3.3021e-09 1.3950e-09 1.1388e-09
 158000 154168  684.83 411.68  840.20 3.2815e-4 3.2386e-09 1.3606e-09 1.1107e-09
 158500 154644  687.73 414.58  844.84 3.2188e-4 3.1767e-09 1.3272e-09 1.0835e-09
 159000 155120  690.61 417.46  849.47 3.1576e-4 3.1163e-09 1.2949e-09 1.0571e-09
 159500 155596  693.46 420.31  854.07 3.0979e-4 3.0574e-09 1.2636e-09 1.0315e-09

 160000 156072  696.29 423.14  858.65 3.0397e-4 2.9999e-09 1.2332e-09 1.0067e-09
 160500 156547  699.09 425.94  863.20 2.9828e-4 2.9438e-09 1.2038e-09 9.8269e-10
 161000 157023  701.86 428.71  867.73 2.9273e-4 2.8891e-09 1.1752e-09 9.5938e-10
 161500 157499  704.61 431.46  872.24 2.8732e-4 2.8356e-09 1.1475e-09 9.3676e-10
 162000 157974  707.33 434.18  876.72 2.8203e-4 2.7834e-09 1.1207e-09 9.1482e-10
 162500 158450  710.03 436.88  881.18 2.7687e-4 2.7325e-09 1.0946e-09 8.9353e-10
 163000 158925  712.70 439.55  885.62 2.7182e-4 2.6827e-09 1.0692e-09 8.7285e-10
 163500 159400  715.34 442.19  890.04 2.6690e-4 2.6341e-09 1.0447e-09 8.5278e-10
 164000 159875  717.96 444.81  894.43 2.6209e-4 2.5866e-09 1.0208e-09 8.3329e-10
 164500 160350  720.56 447.41  898.80 2.5738e-4 2.5402e-09 9.9760e-10 8.1437e-10

 165000 160826  723.13 449.98  903.15 2.5279e-4 2.4948e-09 9.7507e-10 7.9598e-10
 165500 161301  725.68 452.53  907.48 2.4830e-4 2.4505e-09 9.5318e-10 7.7811e-10
 166000 161775  728.20 455.05  911.79 2.4391e-4 2.4072e-09 9.3191e-10 7.6074e-10
 166500 162250  730.70 457.55  916.07 2.3962e-4 2.3649e-09 9.1123e-10 7.4386e-10
 167000 162725  733.18 460.03  920.34 2.3542e-4 2.3235e-09 8.9113e-10 7.2745e-10
 167500 163200  735.64 462.49  924.58 2.3132e-4 2.2830e-09 8.7158e-10 7.1150e-10
 168000 163674  738.07 464.92  928.80 2.2731e-4 2.2434e-09 8.5257e-10 6.9598e-10
 168500 164149  740.48 467.33  933.00 2.2339e-4 2.2046e-09 8.3408e-10 6.8088e-10
 169000 164623  742.86 469.71  937.18 2.1955e-4 2.1668e-09 8.1609e-10 6.6620e-10
 169500 165098  745.22 472.07  941.35 2.1579e-4 2.1297e-09 7.9859e-10 6.5191e-10

 170000 165572  747.57 474.42  945.49 2.1212e-4 2.0934e-09 7.8155e-10 6.3800e-10
 170500 166046  749.89 476.74  949.61 2.0852e-4 2.0579e-09 7.6497e-10 6.2446e-10
 171000 166521  752.18 479.03  953.71 2.0500e-4 2.0232e-09 7.4882e-10 6.1129e-10
 171500 166995  754.46 481.31  957.79 2.0156e-4 1.9892e-09 7.3310e-10 5.9845e-10
 172000 167469  756.71 483.56  961.85 1.9818e-4 1.9559e-09 7.1780e-10 5.8596e-10
 172500 167943  758.95 485.80  965.89 1.9488e-4 1.9233e-09 7.0289e-10 5.7379e-10
 173000 168417  761.16 488.01  969.91 1.9165e-4 1.8914e-09 6.8836e-10 5.6193e-10
 173500 168890  763.35 490.20  973.91 1.8849e-4 1.8602e-09 6.7421e-10 5.5038e-10
 174000 169364  765.53 492.38  977.89 1.8539e-4 1.8296e-09 6.6042e-10 5.3912e-10
 174500 169838  767.68 494.53  981.86 1.8235e-4 1.7996e-09 6.4698e-10 5.2815e-10

 175000 170311  769.81 496.66  985.81 1.7938e-4 1.7703e-09 6.3388e-10 5.1745e-10
 175500 170785  771.92 498.77  989.73 1.7646e-4 1.7415e-09 6.2111e-10 5.0703e-10
 176000 171258  774.01 500.86  993.64 1.7361e-4 1.7134e-09 6.0866e-10 4.9686e-10
 176500 171732  776.09 502.94  997.53 1.7081e-4 1.6858e-09 5.9652e-10 4.8695e-10
 177000 172205  778.14 504.99 1001.40 1.6807e-4 1.6587e-09 5.8468e-10 4.7729e-10
 177500 172678  780.18 507.03 1005.26 1.6538e-4 1.6322e-09 5.7312e-10 4.6786e-10
 178000 173151  782.19 509.04 1009.09 1.6275e-4 1.6062e-09 5.6186e-10 4.5866e-10
 178500 173625  784.19 511.04 1012.91 1.6017e-4 1.5807e-09 5.5086e-10 4.4968e-10
 179000 174098  786.17 513.02 1016.71 1.5764e-4 1.5558e-09 5.4013e-10 4.4092e-10
 179500 174571  788.12 514.97 1020.50 1.5516e-4 1.5313e-09 5.2966e-10 4.3238e-10

 180000 175043  790.07 516.92 1024.26 1.5273e-4 1.5073e-09 5.1944e-10 4.2403e-10
 180500 175516  791.99 518.84 1028.01 1.5034e-4 1.4837e-09 5.0947e-10 4.1589e-10
 181000 175989  793.89 520.74 1031.74 1.4800e-4 1.4607e-09 4.9973e-10 4.0794e-10
 181500 176462  795.78 522.63 1035.45 1.4571e-4 1.4380e-09 4.9022e-10 4.0018e-10
 182000 176934  797.65 524.50 1039.15 1.4346e-4 1.4158e-09 4.8093e-10 3.9259e-10
 182500 177407  799.50 526.35 1042.83 1.4125e-4 1.3940e-09 4.7186e-10 3.8519e-10
 183000 177879  801.34 528.19 1046.49 1.3908e-4 1.3727e-09 4.6300e-10 3.7796e-10
 183500 178352  803.16 530.01 1050.14 1.3696e-4 1.3517e-09 4.5434e-10 3.7089e-10
 184000 178824  804.96 531.81 1053.77 1.3488e-4 1.3311e-09 4.4588e-10 3.6399e-10
 184500 179296  806.74 533.59 1057.39 1.3283e-4 1.3109e-09 4.3762e-10 3.5724e-10

 185000 179768  808.51 535.36 1060.98 1.3082e-4 1.2911e-09 4.2955e-10 3.5065e-10
 185500 180240  810.26 537.11 1064.57 1.2885e-4 1.2717e-09 4.2165e-10 3.4421e-10
 186000 180712  812.00 538.85 1068.13 1.2692e-4 1.2526e-09 4.1394e-10 3.3791e-10
 186500 181184  813.72 540.57 1071.68 1.2502e-4 1.2339e-09 4.0640e-10 3.3175e-10
 187000 181656  815.42 542.27 1075.22 1.2316e-4 1.2155e-09 3.9902e-10 3.2573e-10
 187500 182128  817.11 543.96 1078.73 1.2133e-4 1.1974e-09 3.9182e-10 3.1985e-10
 188000 182600  818.78 545.63 1082.24 1.1953e-4 1.1797e-09 3.8477e-10 3.1410e-10
 188500 183071  820.44 547.29 1085.72 1.1777e-4 1.1623e-09 3.7787e-10 3.0847e-10
 189000 183543  822.08 548.93 1089.20 1.1604e-4 1.1452e-09 3.7113e-10 3.0296e-10
 189500 184014  823.70 550.55 1092.65 1.1434e-4 1.1284e-09 3.6453e-10 2.9758e-10

 190000 184486  825.31 552.16 1096.09 1.1267e-4 1.1119e-09 3.5808e-10 2.9231e-10
 190500 184957  826.91 553.76 1099.52 1.1102e-4 1.0957e-09 3.5177e-10 2.8716e-10
 191000 185428  828.49 555.34 1102.93 1.0941e-4 1.0798e-09 3.4559e-10 2.8211e-10
 191500 185900  830.05 556.90 1106.33 1.0783e-4 1.0642e-09 3.3954e-10 2.7718e-10
 192000 186371  831.61 558.46 1109.71 1.0628e-4 1.0489e-09 3.3363e-10 2.7235e-10
 192500 186842  833.14 559.99 1113.08 1.0475e-4 1.0338e-09 3.2784e-10 2.6762e-10
 193000 187313  834.67 561.52 1116.43 1.0325e-4 1.0190e-09 3.2217e-10 2.6299e-10
 193500 187784  836.17 563.02 1119.77 1.0177e-4 1.0044e-09 3.1662e-10 2.5847e-10
 194000 188255  837.67 564.52 1123.09 1.0032e-4 9.9011e-10 3.1119e-10 2.5403e-10
 194500 188726  839.15 566.00 1126.40 9.8898e-5 9.7605e-10 3.0587e-10 2.4969e-10

 195000 189196  840.62 567.47 1129.69 9.7499e-5 9.6224e-10 3.0066e-10 2.4544e-10
 195500 189667  842.07 568.92 1132.97 9.6123e-5 9.4866e-10 2.9556e-10 2.4127e-10
 196000 190137  843.51 570.36 1136.24 9.4771e-5 9.3531e-10 2.9056e-10 2.3719e-10
 196500 190608  844.94 571.79 1139.49 9.3441e-5 9.2219e-10 2.8567e-10 2.3320e-10
 197000 191078  846.35 573.20 1142.73 9.2135e-5 9.0930e-10 2.8088e-10 2.2929e-10
 197500 191549  847.75 574.60 1145.96 9.0850e-5 8.9662e-10 2.7618e-10 2.2545e-10
 198000 192019  849.14 575.99 1149.17 8.9587e-5 8.8416e-10 2.7158e-10 2.2170e-10
 198500 192489  850.51 577.36 1152.37 8.8345e-5 8.7190e-10 2.6707e-10 2.1802e-10
 199000 192959  851.87 578.72 1155.55 8.7124e-5 8.5985e-10 2.6266e-10 2.1441e-10
 199500 193429  853.22 580.07 1158.72 8.5924e-5 8.4800e-10 2.5833e-10 2.1088e-10

 200000 193899  854.56 581.41 1161.88 8.4743e-5 8.3635e-10 2.5408e-10 2.0742e-10
 200500 194369  855.88 582.73 1165.02 8.3582e-5 8.2489e-10 2.4993e-10 2.0402e-10
 201000 194839  857.20 584.05 1168.16 8.2440e-5 8.1361e-10 2.4585e-10 2.0069e-10
 201500 195309  858.50 585.35 1171.27 8.1316e-5 8.0253e-10 2.4186e-10 1.9743e-10
 202000 195779  859.78 586.63 1174.38 8.0211e-5 7.9162e-10 2.3794e-10 1.9424e-10
 202500 196248  861.06 587.91 1177.47 7.9124e-5 7.8090e-10 2.3410e-10 1.9110e-10
 203000 196718  862.32 589.17 1180.55 7.8055e-5 7.7034e-10 2.3033e-10 1.8803e-10
 203500 197187  863.58 590.43 1183.62 7.7003e-5 7.5996e-10 2.2664e-10 1.8501e-10
 204000 197657  864.82 591.67 1186.67 7.5968e-5 7.4975e-10 2.2302e-10 1.8206e-10
 204500 198126  866.05 592.90 1189.71 7.4950e-5 7.3970e-10 2.1947e-10 1.7916e-10

 205000 198595  867.26 594.11 1192.74 7.3948e-5 7.2981e-10 2.1598e-10 1.7631e-10
 205500 199065  868.47 595.32 1195.75 7.2962e-5 7.2008e-10 2.1257e-10 1.7352e-10
 206000 199534  869.67 596.52 1198.76 7.1992e-5 7.1051e-10 2.0921e-10 1.7079e-10
 206500 200003  870.85 597.70 1201.75 7.1038e-5 7.0109e-10 2.0593e-10 1.6810e-10
 207000 200472  872.02 598.87 1204.73 7.0098e-5 6.9181e-10 2.0270e-10 1.6547e-10
 207500 200941  873.19 600.04 1207.69 6.9173e-5 6.8269e-10 1.9953e-10 1.6289e-10
 208000 201410  874.34 601.19 1210.65 6.8263e-5 6.7370e-10 1.9643e-10 1.6035e-10
 208500 201878  875.48 602.33 1213.59 6.7367e-5 6.6486e-10 1.9338e-10 1.5786e-10
 209000 202347  876.61 603.46 1216.52 6.6485e-5 6.5616e-10 1.9039e-10 1.5542e-10
 209500 202816  877.73 604.58 1219.43 6.5617e-5 6.4759e-10 1.8745e-10 1.5302e-10

 210000 203284  878.84 605.69 1222.34 6.4762e-5 6.3916e-10 1.8457e-10 1.5067e-10
 210500 203753  879.94 606.79 1225.23 6.3921e-5 6.3085e-10 1.8174e-10 1.4836e-10
 211000 204221  881.03 607.88 1228.12 6.3093e-5 6.2268e-10 1.7897e-10 1.4610e-10
 211500 204690  882.11 608.96 1230.99 6.2277e-5 6.1463e-10 1.7624e-10 1.4387e-10
 212000 205158  883.18 610.03 1233.85 6.1474e-5 6.0670e-10 1.7357e-10 1.4169e-10
 212500 205626  884.24 611.09 1236.69 6.0683e-5 5.9889e-10 1.7094e-10 1.3954e-10
 213000 206094  885.29 612.14 1239.53 5.9904e-5 5.9121e-10 1.6836e-10 1.3744e-10
 213500 206562  886.33 613.18 1242.35 5.9137e-5 5.8364e-10 1.6583e-10 1.3537e-10
 214000 207030  887.36 614.21 1245.17 5.8382e-5 5.7619e-10 1.6334e-10 1.3334e-10
 214500 207498  888.38 615.23 1247.97 5.7638e-5 5.6884e-10 1.6090e-10 1.3134e-10

 215000 207966  889.39 616.24 1250.76 5.6906e-5 5.6161e-10 1.5850e-10 1.2938e-10
 215500 208434  890.40 617.25 1253.54 5.6184e-5 5.5449e-10 1.5614e-10 1.2746e-10
 216000 208902  891.39 618.24 1256.30 5.5473e-5 5.4748e-10 1.5382e-10 1.2557e-10
 216500 209369  892.37 619.22 1259.06 5.4773e-5 5.4057e-10 1.5155e-10 1.2371e-10
 217000 209837  893.35 620.20 1261.80 5.4083e-5 5.3376e-10 1.4932e-10 1.2189e-10
 217500 210304  894.32 621.17 1264.54 5.3404e-5 5.2706e-10 1.4712e-10 1.2010e-10
 218000 210772  895.27 622.12 1267.26 5.2734e-5 5.2045e-10 1.4497e-10 1.1834e-10
 218500 211239  896.22 623.07 1269.97 5.2075e-5 5.1394e-10 1.4285e-10 1.1661e-10
 219000 211706  897.16 624.01 1272.68 5.1425e-5 5.0753e-10 1.4077e-10 1.1491e-10
 219500 212174  898.09 624.94 1275.37 5.0785e-5 5.0121e-10 1.3872e-10 1.1324e-10

 220000 212641  899.01 625.86 1278.05 5.0154e-5 4.9498e-10 1.3671e-10 1.1160e-10
 220500 213108  899.93 626.78 1280.71 4.9533e-5 4.8885e-10 1.3473e-10 1.0999e-10
 221000 213575  900.83 627.68 1283.37 4.8920e-5 4.8280e-10 1.3279e-10 1.0840e-10
 221500 214042  901.73 628.58 1286.02 4.8316e-5 4.7685e-10 1.3088e-10 1.0684e-10
 222000 214509  902.62 629.47 1288.66 4.7722e-5 4.7098e-10 1.2901e-10 1.0531e-10
 222500 214975  903.50 630.35 1291.28 4.7135e-5 4.6519e-10 1.2716e-10 1.0381e-10
 223000 215442  904.37 631.22 1293.90 4.6558e-5 4.5949e-10 1.2535e-10 1.0233e-10
 223500 215909  905.24 632.09 1296.51 4.5988e-5 4.5387e-10 1.2357e-10 1.0087e-10
 224000 216375  906.09 632.94 1299.10 4.5427e-5 4.4833e-10 1.2182e-10 9.9442e-11
 224500 216842  906.94 633.79 1301.69 4.4873e-5 4.4287e-10 1.2009e-10 9.8036e-11

 225000 217308  907.78 634.63 1304.26 4.4328e-5 4.3748e-10 1.1840e-10 9.6653e-11
 225500 217775  908.62 635.47 1306.83 4.3790e-5 4.3218e-10 1.1673e-10 9.5293e-11
 226000 218241  909.44 636.29 1309.38 4.3260e-5 4.2695e-10 1.1510e-10 9.3956e-11
 226500 218707  910.26 637.11 1311.93 4.2738e-5 4.2179e-10 1.1349e-10 9.2641e-11
 227000 219173  911.07 637.92 1314.46 4.2223e-5 4.1671e-10 1.1190e-10 9.1348e-11
 227500 219639  911.88 638.73 1316.98 4.1715e-5 4.1169e-10 1.1034e-10 9.0077e-11
 228000 220105  912.67 639.52 1319.50 4.1214e-5 4.0675e-10 1.0881e-10 8.8826e-11
 228500 220571  913.46 640.31 1322.00 4.0721e-5 4.0188e-10 1.0730e-10 8.7596e-11
 229000 221037  914.24 641.09 1324.50 4.0234e-5 3.9708e-10 1.0582e-10 8.6385e-11
 229500 221503  915.01 641.86 1326.98 3.9754e-5 3.9234e-10 1.0436e-10 8.5195e-11

 230000 221969  915.78 642.63 1329.46 3.9280e-5 3.8767e-10 1.0293e-10 8.4024e-11
 230500 222434  916.54 643.39 1331.92 3.8814e-5 3.8306e-10 1.0152e-10 8.2872e-11
 231000 222900  917.29 644.14 1334.38 3.8353e-5 3.7852e-10 1.0013e-10 8.1739e-11
 231500 223365  918.04 644.89 1336.82 3.7899e-5 3.7404e-10 9.8764e-11 8.0623e-11
 232000 223831  918.78 645.63 1339.26 3.7452e-5 3.6962e-10 9.7419e-11 7.9526e-11
 232500 224296  919.51 646.36 1341.68 3.7010e-5 3.6526e-10 9.6097e-11 7.8446e-11
 233000 224762  920.24 647.09 1344.10 3.6575e-5 3.6096e-10 9.4795e-11 7.7384e-11
 233500 225227  920.96 647.81 1346.51 3.6145e-5 3.5673e-10 9.3515e-11 7.6339e-11
 234000 225692  921.67 648.52 1348.90 3.5722e-5 3.5254e-10 9.2254e-11 7.5310e-11
 234500 226157  922.38 649.23 1351.29 3.5304e-5 3.4842e-10 9.1014e-11 7.4297e-11

 235000 226622  923.07 649.92 1353.67 3.4891e-5 3.4435e-10 8.9793e-11 7.3301e-11
 235500 227087  923.77 650.62 1356.04 3.4485e-5 3.4034e-10 8.8592e-11 7.2320e-11
 236000 227552  924.45 651.30 1358.40 3.4084e-5 3.3638e-10 8.7409e-11 7.1354e-11
 236500 228017  925.13 651.98 1360.75 3.3688e-5 3.3247e-10 8.6245e-11 7.0404e-11
 237000 228481  925.81 652.66 1363.09 3.3298e-5 3.2862e-10 8.5099e-11 6.9469e-11
 237500 228946  926.48 653.33 1365.42 3.2912e-5 3.2482e-10 8.3971e-11 6.8548e-11
 238000 229411  927.14 653.99 1367.74 3.2532e-5 3.2107e-10 8.2860e-11 6.7641e-11
 238500 229875  927.79 654.64 1370.06 3.2157e-5 3.1737e-10 8.1767e-11 6.6749e-11
 239000 230340  928.44 655.29 1372.36 3.1787e-5 3.1372e-10 8.0691e-11 6.5870e-11
 239500 230804  929.09 655.94 1374.66 3.1422e-5 3.1012e-10 7.9631e-11 6.5005e-11

 240000 231268  929.73 656.58 1376.94 3.1062e-5 3.0656e-10 7.8588e-11 6.4153e-11
 240500 231733  930.36 657.21 1379.22 3.0707e-5 3.0305e-10 7.7560e-11 6.3314e-11
 241000 232197  930.98 657.83 1381.49 3.0356e-5 2.9959e-10 7.6548e-11 6.2488e-11
 241500 232661  931.61 658.46 1383.75 3.0010e-5 2.9618e-10 7.5552e-11 6.1675e-11
 242000 233125  932.22 659.07 1386.00 2.9669e-5 2.9281e-10 7.4571e-11 6.0874e-11
 242500 233589  932.83 659.68 1388.24 2.9331e-5 2.8948e-10 7.3605e-11 6.0086e-11
 243000 234053  933.43 660.28 1390.48 2.8999e-5 2.8620e-10 7.2653e-11 5.9309e-11
 243500 234517  934.03 660.88 1392.70 2.8671e-5 2.8296e-10 7.1716e-11 5.8544e-11
 244000 234980  934.62 661.47 1394.91 2.8347e-5 2.7976e-10 7.0793e-11 5.7790e-11
 244500 235444  935.21 662.06 1397.12 2.8027e-5 2.7660e-10 6.9884e-11 5.7048e-11

 245000 235908  935.79 662.64 1399.32 2.7711e-5 2.7349e-10 6.8988e-11 5.6317e-11
 245500 236371  936.37 663.22 1401.51 2.7399e-5 2.7041e-10 6.8106e-11 5.5597e-11
 246000 236835  936.94 663.79 1403.69 2.7092e-5 2.6738e-10 6.7237e-11 5.4887e-11
 246500 237298  937.51 664.36 1405.86 2.6788e-5 2.6438e-10 6.6381e-11 5.4188e-11
 247000 237761  938.07 664.92 1408.02 2.6489e-5 2.6142e-10 6.5537e-11 5.3500e-11
 247500 238225  938.63 665.48 1410.18 2.6193e-5 2.5850e-10 6.4706e-11 5.2821e-11
 248000 238688  939.18 666.03 1412.33 2.5901e-5 2.5562e-10 6.3888e-11 5.2153e-11
 248500 239151  939.72 666.57 1414.46 2.5613e-5 2.5278e-10 6.3081e-11 5.1495e-11
 249000 239614  940.26 667.11 1416.59 2.5328e-5 2.4997e-10 6.2286e-11 5.0846e-11
 249500 240077  940.80 667.65 1418.71 2.5047e-5 2.4719e-10 6.1503e-11 5.0207e-11

 250000 240540  941.33 668.18 1420.83 2.4770e-5 2.4446e-10 6.0731e-11 4.9577e-11
 250500 241003  941.86 668.71 1422.93 2.4496e-5 2.4175e-10 5.9971e-11 4.8956e-11
 251000 241466  942.38 669.23 1425.03 2.4225e-5 2.3908e-10 5.9222e-11 4.8344e-11
 251500 241928  942.89 669.74 1427.12 2.3958e-5 2.3645e-10 5.8483e-11 4.7742e-11
 252000 242391  943.41 670.26 1429.19 2.3695e-5 2.3385e-10 5.7756e-11 4.7147e-11
 252500 242854  943.91 670.76 1431.27 2.3434e-5 2.3128e-10 5.7038e-11 4.6562e-11
 253000 243316  944.42 671.27 1433.33 2.3177e-5 2.2874e-10 5.6331e-11 4.5985e-11
 253500 243778  944.91 671.76 1435.38 2.2923e-5 2.2624e-10 5.5635e-11 4.5416e-11
 254000 244241  945.41 672.26 1437.43 2.2673e-5 2.2376e-10 5.4948e-11 4.4856e-11
 254500 244703  945.90 672.75 1439.47 2.2425e-5 2.2132e-10 5.4271e-11 4.4303e-11

 255000 245165  946.38 673.23 1441.50 2.2181e-5 2.1891e-10 5.3604e-11 4.3758e-11
