   Altitude   |                     Number density (1/m^3)
-------+------+----------+----------+----------+----------+----------+----------
 Z (m) | H (m)|    N2    |    O     |    O2    |    Ar    |   He     |    H
-------+------+----------+----------+----------+----------+----------+----------
 138000 135068 6.9472e+16 3.0042e+16 6.7015e+15 1.4625e+14 2.5356e+13 0.0000e+00
 138500 135547 6.6961e+16 2.9319e+16 6.4326e+15 1.3923e+14 2.5133e+13 0.0000e+00
 139000 136026 6.4564e+16 2.8621e+16 6.1769e+15 1.3260e+14 2.4915e+13 0.0000e+00
 139500 136504 6.2274e+16 2.7946e+16 5.9337e+15 1.2635e+14 2.4702e+13 0.0000e+00

 140000 136983 6.0087e+16 2.7295e+16 5.7022e+15 1.2045e+14 2.4493e+13 0.0000e+00
 140500 137462 5.7995e+16 2.6665e+16 5.4817e+15 1.1487e+14 2.4289e+13 0.0000e+00
 141000 137940 5.5995e+16 2.6055e+16 5.2716e+15 1.0960e+14 2.4088e+13 0.0000e+00
 141500 138419 5.4081e+16 2.5466e+16 5.0713e+15 1.0461e+14 2.3892e+13 0.0000e+00
 142000 138897 5.2248e+16 2.4896e+16 4.8803e+15 9.9882e+13 2.3699e+13 0.0000e+00
 142500 139376 5.0493e+16 2.4343e+16 4.6981e+15 9.5409e+13 2.3511e+13 0.0000e+00
 143000 139854 4.8812e+16 2.3809e+16 4.5241e+15 9.1170e+13 2.3326e+13 0.0000e+00
 143500 140332 4.7200e+16 2.3290e+16 4.3580e+15 8.7152e+13 2.3144e+13 0.0000e+00
 144000 140810 4.5654e+16 2.2788e+16 4.1992e+15 8.3341e+13 2.2966e+13 0.0000e+00
 144500 141288 4.4172e+16 2.2301e+16 4.0475e+15 7.9725e+13 2.2792e+13 0.0000e+00

 145000 141766 4.2749e+16 2.1829e+16 3.9024e+15 7.6292e+13 2.2620e+13 0.0000e+00
 145500 142244 4.1383e+16 2.1372e+16 3.7636e+15 7.3031e+13 2.2452e+13 0.0000e+00
 146000 142722 4.0071e+16 2.0927e+16 3.6308e+15 6.9933e+13 2.2287e+13 0.0000e+00
 146500 143200 3.8811e+16 2.0496e+16 3.5036e+15 6.6989e+13 2.2124e+13 0.0000e+00
 147000 143677 3.7599e+16 2.0077e+16 3.3818e+15 6.4188e+13 2.1965e+13 0.0000e+00
 147500 144155 3.6435e+16 1.9670e+16 3.2651e+15 6.1524e+13 2.1808e+13 0.0000e+00
 148000 144633 3.5314e+16 1.9275e+16 3.1533e+15 5.8988e+13 2.1655e+13 0.0000e+00
 148500 145110 3.4237e+16 1.8891e+16 3.0460e+15 5.6573e+13 2.1503e+13 0.0000e+00
 149000 145587 3.3200e+16 1.8518e+16 2.9432e+15 5.4274e+13 2.1355e+13 0.0000e+00
 149500 146065 3.2201e+16 1.8155e+16 2.8445e+15 5.2082e+13 2.1209e+13 0.0000e+00

 150000 146542 3.1239e+16 1.7802e+16 2.7498e+15 4.9993e+13 2.1065e+13 3.7672e+11
 150500 147019 3.0313e+16 1.7459e+16 2.6589e+15 4.8001e+13 2.0924e+13 3.7126e+11
 151000 147496 2.9421e+16 1.7125e+16 2.5715e+15 4.6101e+13 2.0785e+13 3.6594e+11
 151500 147973 2.8560e+16 1.6800e+16 2.4876e+15 4.4288e+13 2.0648e+13 3.6077e+11
 152000 148450 2.7731e+16 1.6484e+16 2.4070e+15 4.2557e+13 2.0513e+13 3.5574e+11
 152500 148927 2.6930e+16 1.6175e+16 2.3295e+15 4.0904e+13 2.0381e+13 3.5084e+11
 153000 149404 2.6158e+16 1.5875e+16 2.2550e+15 3.9325e+13 2.0251e+13 3.4608e+11
 153500 149881 2.5414e+16 1.5583e+16 2.1833e+15 3.7816e+13 2.0123e+13 3.4145e+11
 154000 150357 2.4695e+16 1.5298e+16 2.1143e+15 3.6374e+13 1.9996e+13 3.3695e+11
 154500 150834 2.4000e+16 1.5020e+16 2.0479e+15 3.4995e+13 1.9872e+13 3.3256e+11

 155000 151311 2.3330e+16 1.4750e+16 1.9840e+15 3.3676e+13 1.9749e+13 3.2829e+11
 155500 151787 2.2682e+16 1.4486e+16 1.9225e+15 3.2414e+13 1.9629e+13 3.2413e+11
 156000 152263 2.2056e+16 1.4228e+16 1.8632e+15 3.1206e+13 1.9510e+13 3.2007e+11
 156500 152740 2.1451e+16 1.3977e+16 1.8061e+15 3.0050e+13 1.9393e+13 3.1612e+11
 157000 153216 2.0866e+16 1.3732e+16 1.7511e+15 2.8943e+13 1.9278e+13 3.1227e+11
 157500 153692 2.0301e+16 1.3493e+16 1.6980e+15 2.7883e+13 1.9164e+13 3.0852e+11
 158000 154168 1.9754e+16 1.3260e+16 1.6469e+15 2.6867e+13 1.9052e+13 3.0486e+11
 158500 154644 1.9225e+16 1.3032e+16 1.5975e+15 2.5893e+13 1.8941e+13 3.0129e+11
 159000 155120 1.8713e+16 1.2810e+16 1.5499e+15 2.4959e+13 1.8832e+13 2.9781e+11
 159500 155596 1.8217e+16 1.2593e+16 1.5040e+15 2.4064e+13 1.8725e+13 2.9441e+11

 160000 156072 1.7737e+16 1.2381e+16 1.4597e+15 2.3206e+13 1.8619e+13 2.9109e+11
 160500 156547 1.7273e+16 1.2173e+16 1.4169e+15 2.2382e+13 1.8515e+13 2.8786e+11
 161000 157023 1.6823e+16 1.1971e+16 1.3756e+15 2.1592e+13 1.8412e+13 2.8470e+11
 161500 157499 1.6387e+16 1.1773e+16 1.3357e+15 2.0833e+13 1.8310e+13 2.8161e+11
 162000 157974 1.5965e+16 1.1580e+16 1.2972e+15 2.0105e+13 1.8210e+13 2.7860e+11
 162500 158450 1.5555e+16 1.1391e+16 1.2600e+15 1.9405e+13 1.8111e+13 2.7566e+11
 163000 158925 1.5159e+16 1.1206e+16 1.2240e+15 1.8733e+13 1.8013e+13 2.7278e+11
 163500 159400 1.4774e+16 1.1025e+16 1.1892e+15 1.8088e+13 1.7917e+13 2.6997e+11
 164000 159875 1.4401e+16 1.0848e+16 1.1556e+15 1.7467e+13 1.7821e+13 2.6723e+11
 164500 160350 1.4039e+16 1.0675e+16 1.1230e+15 1.6871e+13 1.7727e+13 2.6454e+11

 165000 160826 1.3689e+16 1.0506e+16 1.0916e+15 1.6298e+13 1.7635e+13 2.6192e+11
